"SITENAME","DATE","TIME","SALINITY","TN","TP","TOC","NH4","N.N","NO2","SRP","DOC","NO3","DIN","WY","season","Chla","STATION"
"SRS1d",2014-01-14,"13:40",0,0.6535946421,0.0046460643,NA,0.012886164,0.0012,0.04,0.0011,15.94420425,0.03,0.014086164,2014,"B_Dry",NA,"SRS1d"
"SRS1d",2014-02-05,"13:30",0,0.8898596577,0.00836291574,NA,0.038658492,0.0012,0.16,0.0011,17.08522075,0.01,0.039858492,2014,"B_Dry",NA,"SRS1d"
"SRS1d",2014-03-06,"11:10",0,0.763225083,0.04398274204,NA,0.017788509,0.002941407,0.14,0.0011,18.3963928369,0.07,0.020729916,2014,"B_Dry",NA,"SRS1d"
"SRS1d",2014-04-01,"12:45",0,1.0262008755,0.0092921286,NA,0.037257822,0.002941407,0.08,0.0011,25.36059305,0.13,0.040199229,2014,"B_Dry",NA,"SRS1d"
"SRS1d",2014-05-12,"11:10",0,2.4551924229,0.02663743532,NA,0.682826625,0.005742747,0.22,0.0030973762,40.3099149869,0.19,0.688569372,2015,"A_Wet",NA,"SRS1d"
"SRS1d",2014-06-02,"9:15",0,3.127556043,0.04057562822,NA,1.412295561,0.207439227,0.84,0.0011,34.635856125,13.97,1.619734788,2015,"A_Wet",NA,"SRS1d"
"SRS1d",2014-07-16,"13:20",0,1.0822556889,0.0185842572,NA,0.032635611,0.0012,0.11,0.00526553954,24.5868997881,0.02,0.033835611,2015,"A_Wet",NA,"SRS1d"
"SRS1d",2014-08-15,"12:40",0,1.0414541718,0.00960186622,NA,0.036137286,0.0012,0.11,0.0011,17.9309782119,0.05,0.037337286,2015,"A_Wet",NA,"SRS1d"
"SRS1d",2014-09-15,"1:30",0,0.6749688663,0.00836291574,NA,0.016387839,0.006022881,0.11,0.0011,15.1535038369,0.32,0.02241072,2015,"A_Wet",NA,"SRS1d"
"SRS1d",2014-10-15,"8:15",0,0.8601934671,0.0061947524,NA,0.048603249,0.0012,0.08,0.0011,18.0660985869,0.05,0.049803249,2015,"A_Wet",NA,"SRS1d"
"SRS1d",2014-11-10,"13:00",0,0.9150156909,0.00402658906,NA,0.026192529,0.002941407,0.09,0.0011,18.8367771631,0.12,0.029133936,2015,"B_Dry",NA,"SRS1d"
"SRS1d",2014-12-04,"14:00",0,1.0349410563,0.00526553954,NA,0.045101574,0.002941407,0.07,0.00247790096,20.3981681631,0.14,0.048042981,2015,"B_Dry",NA,"SRS1d"
"SRS1d",2015-01-13,"14:00",0,0.8752506696,0.00681422764,NA,0.125500032,0.046362177,0.14,0.0011,22.7802983369,3.17,0.171862209,2015,"B_Dry",NA,"SRS1d"
"SRS1d",2015-02-02,"11:50",0,0.9775135863,0.01177002956,NA,0.135304722,0.082779597,0.13,0.0011,23.5309670869,5.77,0.218084319,2015,"B_Dry",NA,"SRS1d"
"SRS1d",2015-03-02,"12:45",0,1.3546159704,0.01734530672,NA,0.114154605,0.0012,0.11,0.0011,28.168094175,0.04,0.115354605,2015,"B_Dry",NA,"SRS1d"
"SRS1d",2015-09-17,"12:00",0,1.7820864477,0.0108408167,NA,0.035997219,0.013726566,0.15,0.0011,27.8718262381,0.83,0.049723785,2016,"A_Wet",NA,"SRS1d"
"SRS1d",2015-10-05,"8:20",0,1.2329817876,0.00836291574,NA,0.040199229,0.007283484,0.1,0.0011,21.484139625,0.43,0.047482713,2016,"A_Wet",NA,"SRS1d"
"SRS1d",2015-11-03,"13:00",0,1.0686551832,0.01022134146,NA,0.031094874,0.003781809,0.1,0.0011,22.06966125,0.17,0.034876683,2016,"B_Dry",NA,"SRS1d"
"SRS1d",2015-12-03,"12:00",0,1.0150235289,0.00557527716,NA,0.02241072,0.002521206,0.07,0.0011,20.8886130869,0.12,0.024931926,2016,"B_Dry",NA,"SRS1d"
"SRS1d",2016-01-07,"13:45",0,0.882141966,0.00805317812,NA,0.012465963,0.013866633,0.08,0.0011,15.4587677881,0.9,0.026332596,2016,"B_Dry",NA,"SRS1d"
"SRS1d",2016-02-02,"12:15",0,0.6780783537,0.0077434405,NA,0.014566968,0.00420201,0.05,0.0011,13.707211375,0.25,0.018768978,2016,"B_Dry",NA,"SRS1d"
"SRS1d",2016-03-02,"13:00",0,0.7108960518,0.00898239098,NA,0.018768978,0.005322546,0.04,0.0011,17.1853059131,0.34,0.024091524,2016,"B_Dry",NA,"SRS1d"
"SRS1d",2016-04-05,"11:50",0,0.918139185,0.0077434405,NA,0.021710385,0.006863283,0.06,0.0011,20.38816325,0.43,0.028573668,2016,"B_Dry",NA,"SRS1d"
"SRS1d",2016-05-10,"13:10",0,0.8428811859,0.00898239098,NA,0.013586499,0.003081474,0.1,0.0011,16.9450919131,0.12,0.016667973,2017,"A_Wet",NA,"SRS1d"
"SRS1d",2016-06-06,"10:55",0,0.8928430848,0.00836291574,NA,0.024091524,0.004622211,0.13,0.0011,20.7384793369,0.2,0.028713735,2017,"A_Wet",NA,"SRS1d"
"SRS1d",2016-07-19,"11:20",0,1.1374420869,0.01579661862,NA,0.022830921,0.003781809,0.2,0.0011,20.538297,0.07,0.02661273,2017,"A_Wet",NA,"SRS1d"
"SRS1d",2016-08-15,"14:00",0,1.5255257238,0.00712396526,NA,0.014426901,0.0012,0.1,0.0011,15.7540388369,0.05,0.015626901,2017,"A_Wet",NA,"SRS1d"
"SRS1d",2016-09-14,"13:00",0,0.6368706423,0.00557527716,NA,0.010364958,0.002521206,0.03,0.0011,12.3509991631,0.15,0.012886164,2017,"A_Wet",NA,"SRS1d"
"SRS1d",2016-10-20,"8:30",0,0.6240965319,0.00867265336,NA,0.055606599,0.005462613,0.11,0.0011,12.7813905869,0.28,0.061069212,2017,"A_Wet",NA,"SRS1d"
"SRS1d",2016-11-02,"12:50",0,0.6613263405,0.00495580192,NA,0.014146767,0.00280134,0.04,0.0011,13.1316946631,0.15,0.016948107,2017,"B_Dry",NA,"SRS1d"
"SRS1d",2016-12-01,"12:30",0,0.9126345519,0.00805317812,NA,0.036697554,0.003081474,0.04,0.0011,16.214445,0.18,0.039779028,2017,"B_Dry",NA,"SRS1d"
"SRS1d",2017-01-05,"13:45",0,1.0917242181,0.01920373244,NA,0.126900702,0.003081474,0.21,0.00743370288,18.9168525,0.01,0.129982176,2017,"B_Dry",NA,"SRS1d"
"SRS1d",2017-02-01,"13:30",0,1.3265885637,0.00743370288,NA,0.314170281,0.007143417,0.19,0.0011,19.78762825,0.32,0.321313698,2017,"B_Dry",NA,"SRS1d"
"SRS1d",2017-03-07,"12:00",0,1.5739608924,0.01579661862,NA,0.116675811,0.006583149,0.06,0.0011,26.4635716631,0.41,0.12325896,2017,"B_Dry",NA,"SRS1d"
"SRS1d",2017-04-21,"13:30",0,1.7733042468,0.01424793052,NA,0.073395108,0.003501675,0.1,NA,27.8848458369,0.16,0.076896783,2017,"B_Dry",NA,"SRS1d"
"SRS1d",2017-05-04,"14:15",0,2.0271336642,0.01146029194,NA,0.222146262,0.007703685,0.34,0.0011,29.17999565,0.21,0.229849947,2018,"A_Wet",NA,"SRS1d"
"SRS1d",2017-06-19,"10:30",0.2,0.8693538489,0.01889399482,NA,0.027593199,0.007843752,0.06,0.0011,16.0543063369,0.51,0.035436951,2018,"A_Wet",NA,"SRS1d"
"SRS1d",2017-07-18,"13:15",0.2,0.9617840622,0.02663743532,NA,0.028573668,0.003221541,0.1,0.0011,17.3124271619,NA,0.031795209,2018,"A_Wet",NA,"SRS1d"
"SRS1d",2017-08-11,"12:20",0.2,0.9844609095,0.01672583148,NA,0.028293534,0.003921876,0.13,0.00278763858,15.2155511131,NA,0.03221541,2018,"A_Wet",NA,"SRS1d"
"SRS1d",2017-09-29,"12:50",0.2,0.855389169,0.04088536584,NA,0.034176348,0.009384489,0.1,NA,48.84151155,NA,0.043560837,2018,"A_Wet",NA,"SRS1d"
"SRS1d",2017-10-10,"8:30",0.2,0.6750809199,0.01982320768,NA,0.034316415,0.004622211,0.13,0.0011,13.3459415297,NA,0.038938626,2018,"A_Wet",NA,"SRS1d"
"SRS1d",2017-11-07,"14:06",0.2,0.6612002802,0.0123895048,NA,0.013026231,0.002661273,0.03,0.0011,13.3669122119,NA,0.015687504,2018,"B_Dry",NA,"SRS1d"
"SRS1d",2017-12-05,"12:20",0.2,0.5509115244,0.0123895048,NA,0.015827571,0.004061943,0.05,0.0011,13.6121226631,NA,0.019889514,2018,"B_Dry",NA,"SRS1d"
"SRS1d",2018-01-09,"13:00",0.2,1.0159759845,0.01269924242,NA,0.023251122,0.006723216,0.08,0.0011,17.3954931631,NA,0.029974338,2018,"B_Dry",NA,"SRS1d"
"SRS1d",2018-02-02,"12:00",0.3,1.3625577693,0.01641609386,NA,0.073675242,0.008123886,0.1,0.0011,19.9878105869,NA,0.081799128,2018,"B_Dry",NA,"SRS1d"
"SRS1d",2018-03-08,"14:10",0.3,1.2139887024,0.00805317812,NA,0.05042412,0.006303015,0.11,0.0011,21.5792283369,NA,0.056727135,2018,"B_Dry",NA,"SRS1d"
"SRS1d",2018-04-09,"10:30",0.4,1.7572665753,0.0573014597,NA,0.069053031,0.002661273,0.11,0.0011,29.2860861631,0.08,0.071714304,2018,"B_Dry",NA,"SRS1d"
"SRS1d",2018-05-10,"11:30",0.4,2.4601087746,0.03531008868,NA,0.471465522,0.003781809,0.14,0.0011,36.353386225,NA,0.475247331,2019,"A_Wet",NA,"SRS1d"
"SRS1d",2018-06-04,"12:50",0.2,0.927663741,0.0216816334,NA,0.032495544,0.004342077,0.14,NA,17.1152475,0.17,0.036837621,2019,"A_Wet",NA,"SRS1d"
"SRS1d",2018-07-12,"12:25",0.2,0.7516555488,0.01672583148,NA,0.014426901,0.0012,0.15,0.0011,8.9279496631,NA,0.015626901,2019,"A_Wet",NA,"SRS1d"
"SRS1d",2018-08-10,"12:20",0.2,1.2010184982,0.00867265336,NA,0.00285,0.0012,0.11,0.0011,18.6866434131,NA,0.00405,2019,"A_Wet",NA,"SRS1d"
"SRS1d",2018-09-13,"12:50",0.2,0.8603615475,0.01579661862,NA,0.019189179,0.003781809,0.09,0.0011,13.8223099131,NA,0.022970988,2019,"A_Wet",NA,"SRS1d"
"SRS1d",2018-10-15,"8:12",0.2,1.2966842592,0.00712396526,NA,0.034596549,0.0012,0.08,0.0011,16.5847709131,NA,0.035796549,2019,"A_Wet",NA,"SRS1d"
"SRS1d",2018-11-01,"12:40",0.2,0.5654924991,0.0108408167,NA,0.024651792,0.00280134,0.1,0.0011,20.0778908369,NA,0.027453132,2019,"B_Dry",NA,"SRS1d"
"SRS1d",2018-12-06,"12:50",0.3,1.9420989885,0.0325224501,NA,0.58688073,0.00280134,0.07,0.0011,17.62570225,NA,0.58968207,2019,"B_Dry",NA,"SRS1d"
"SRS2",2001-07-23,"13:00",0,1.5326691408,0.00836291574,2359.167,0.081098793,0.02381139,0.27,0.0011,28.67554625,1.42,0.104910183,2002,"A_Wet",NA,"SRS2"
"SRS2",2001-09-05,"12:00",0,0.9108276876,0.00433632668,1985,0.069753366,0.0012,0.11,0.0011,23.4608966631,0.07,0.070953366,2002,"A_Wet",NA,"SRS2"
"SRS2",2001-10-14,"12:00",0,0.6117006024,0.00433632668,1311.667,0.021430251,0.0012,0.09,0.0011,15.0233799131,0,0.022630251,2002,"A_Wet",NA,"SRS2"
"SRS2",2001-11-19,"12:00",0,0.8634990483,0.02663743532,1353.333,0.038098224,0.0012,0,0.0011,15.598896625,0.1,0.039298224,2002,"B_Dry",NA,"SRS2"
"SRS2",2001-12-13,"11:00",0,0.5408407071,NA,1198.333,0.041319765,0.012886164,0.11,NA,14.7231124131,0.81,0.054205929,2002,"B_Dry",NA,"SRS2"
"SRS2",2002-01-15,"13:00",0,0.7743884229,0.00743370288,1561.667,0.041599899,0.009664623,0.1,0.00247790096,19.097013,0.59,0.051264522,2002,"B_Dry",NA,"SRS2"
"SRS2",2002-02-10,"15:00",0,0.7659423828,NA,1890.833,0.062609949,0.020169648,0.11,NA,21.3289974131,1.32,0.082779597,2002,"B_Dry",NA,"SRS2"
"SRS2",2002-03-08,"14:00",0,0.4080011643,0.0123895048,1911.667,0.052665192,0.0012,0.07,0.0011,22.85035675,0.01,0.053865192,2002,"B_Dry",NA,"SRS2"
"SRS2",2002-04-05,"11:30",0,0.5800034403,0.00743370288,2657.5,0.103789647,0.002521206,0.1,0.0011,27.9649091631,0.08,0.106310853,2002,"B_Dry",NA,"SRS2"
"SRS2",2002-06-06,"11:30",0,1.542978072,0.01362845528,2757.083,0.038378358,0.0012,0.11,0.0011,32.9193229131,0,0.039578358,2003,"A_Wet",NA,"SRS2"
"SRS2",2002-07-16,"11:30",0,0.9937333449,0.01889399482,1551.667,0.039919095,0.012465963,0.1,0.00278763858,17.68575575,0.79,0.052385058,2003,"A_Wet",NA,"SRS2"
"SRS2",2002-08-21,"10:00",0,0.6564239955,0.00216816334,977.5,0.044681373,0.0012,0.1,0.0011,18.6566166631,0.01,0.045881373,2003,"A_Wet",NA,"SRS2"
"SRS2",2002-09-24,"09:00",0,0.7901459604,NA,1208.333,0.035717085,0.0012,0.09,NA,14.62302725,0,0.036917085,2003,"A_Wet",NA,"SRS2"
"SRS2",2002-10-18,"09:00",0,0.5685179463,0.00185842572,1260.833,0.021990519,0.006723216,0.1,NA,14.0024704131,0.38,0.028713735,2003,"A_Wet",NA,"SRS2"
"SRS2",2002-11-19,"15:45",0,0.4938202152,0.00278763858,1375,0.060789078,0.041599899,0.12,0.0011,14.6030054131,2.85,0.102388977,2003,"B_Dry",NA,"SRS2"
"SRS2",2002-12-19,"10:10",0,0.8684574201,0.00681422764,1520.833,0.103089312,0.014426901,0.08,0.0011,15.7840655869,0.96,0.117516213,2003,"B_Dry",NA,"SRS2"
"SRS2",2003-01-17,"11:30",0,0.7969952367,0.00247790096,1662.5,NA,0.042440301,0.12,0.0011,17.7257874131,2.91,NA,2003,"B_Dry",NA,"SRS2"
"SRS2",2003-02-20,"10:30",0,1.1984832855,0.00402658906,734.5,NA,0.006303015,0.22,0.0011,25.0323045869,0.23,NA,2003,"B_Dry",NA,"SRS2"
"SRS2",2003-03-25,"11:00",0,0.3245212323,0.00526553954,2358.333,NA,0.003921876,0.1,0.02261084626,NA,0.19,NA,2003,"B_Dry",NA,"SRS2"
"SRS2",2003-04-24,"10:45",0,1.5007898916,0.00433632668,2535.833,0.02661273,0.0012,0.09,0.0011,27.8448021631,0.03,0.02781273,2003,"B_Dry",NA,"SRS2"
"SRS2",2003-05-15,"11:00",0,0.7078145778,0.00433632668,NA,0.036697554,0.0012,0.1,0.0011,21.454112875,0.06,0.037897554,2004,"A_Wet",NA,"SRS2"
"SRS2",2003-06-10,"10:30",0,0.4249912914,0.00216816334,940.833,0.023111055,0.0012,0.1,0.0011,10.5894378369,0.03,0.024311055,2004,"A_Wet",NA,"SRS2"
"SRS2",2003-07-24,"12:00",0,0.4769001216,0.0061947524,1170,0.031655142,0.0012,0.09,0.0011,13.24179675,0,0.032855142,2004,"A_Wet",NA,"SRS2"
"SRS2",2003-08-18,"10:25",0,0.6256372689,0.00185842572,NA,0.026192529,0.0012,0.07,0.0011,13.7322296631,0,0.027392529,2004,"A_Wet",NA,"SRS2"
"SRS2",2003-09-09,"15:20",0,0.4285770066,0.00402658906,1215,0.031515075,0.0012,0.05,0.0011,15.04340175,0.08,0.032715075,2004,"A_Wet",NA,"SRS2"
"SRS2",2003-10-16,"11:30",0,0.3579832386,0.0030973762,1121.667,0.016667973,0.0012,0.07,0.0011,14.20265275,0.02,0.017867973,2004,"A_Wet",NA,"SRS2"
"SRS2",2003-11-10,"12:00",0,0.4597419141,0.00588501478,1212.5,0.011905695,0.0012,0.1,0.0011,15.8641289131,0,0.013105695,2004,"B_Dry",NA,"SRS2"
"SRS2",2003-12-09,"10:30",0,0.4887918099,0.00278763858,1490,0.042580368,0.006162948,0.09,0.0011,18.10613025,0.35,0.048743316,2004,"B_Dry",NA,"SRS2"
"SRS2",2004-01-06,"10:45",0,0.468243981,0.0046460643,1445.833,0.046642311,0.009944757,0.14,0.0011,17.8358895,0.57,0.056587068,2004,"B_Dry",NA,"SRS2"
"SRS2",2004-02-10,"09:30",0,0.8659362141,0.0046460643,1332.5,0.063730485,0.0140067,0.26,0.0011,16.6147976631,0.74,0.077737185,2004,"B_Dry",NA,"SRS2"
"SRS2",2004-03-15,"15:30",0,0.871636941,0.00340711382,1608.333,0.086281272,0.007563618,0.12,0.0011,19.9177401631,0.41,0.09384489,2004,"B_Dry",NA,"SRS2"
"SRS2",2004-05-05,"12:00",0,1.4046479028,0.0046460643,2499.167,0.051964857,0.005882814,0.21,0.0011,30.02675,0.2,0.057847671,2005,"A_Wet",NA,"SRS2"
"SRS2",2004-06-24,"10:20",0,1.0649153943,0.00650449002,NA,0.124939764,0.029133936,0.24,0.00247790096,43.44870725,1.84,0.1540737,2005,"A_Wet",NA,"SRS2"
"SRS2",2004-07-29,"09:30",0,0.8347713066,0.00867265336,NA,0.047342646,0.007843752,0.56,0.0011,26.75383425,NA,0.055186398,2005,"A_Wet",NA,"SRS2"
"SRS2",2004-08-17,"10:00",0,0.6483841497,NA,1163.333,0.028713735,0.007843752,0.08,NA,13.8023000869,0.48,0.036557487,2005,"A_Wet",NA,"SRS2"
"SRS2",2004-09-08,"10:20",0,0.4349220417,0.00340711382,1022.5,0.023671323,0.016107705,0.05,NA,12.8714708369,1.09,0.039779028,2005,"A_Wet",NA,"SRS2"
"SRS2",2004-10-14,"10:30",0,0.4727821518,0.00371685144,1102.5,0.044261172,0.020589849,0.07,0.0011,14.5129251631,1.41,0.064851021,2005,"A_Wet",NA,"SRS2"
"SRS2",2004-11-17,"10:45",0,0.6315480963,0.0030973762,1637.917,0.055606599,0.0012,0.16,0.0011,20.1879809131,0,0.056806599,2005,"B_Dry",NA,"SRS2"
"SRS2",2004-12-07,"13:00",0,0.4529486646,NA,1690.833,0.025632261,0.004622211,0.18,NA,22.3499069131,0.15,0.030254472,2005,"B_Dry",NA,"SRS2"
"SRS2",2005-01-12,"12:00",0,0.7368504669,0.00371685144,NA,0.061069212,0.012886164,0.3,0.0011,21.0287299131,0.62,0.073955376,2005,"B_Dry",NA,"SRS2"
"SRS2",2005-02-16,"12:00",0,0.6447844278,0.0030973762,1854.167,0.232791354,0.053365527,0.44,0.0011,24.6619666631,3.37,0.286156881,2005,"B_Dry",NA,"SRS2"
"SRS2",2005-03-16,"10:30",0,1.7525743308,0.00805317812,1140,0.482110614,0.006162948,0.12,0.0011,NA,0.32,0.488273562,2005,"B_Dry",NA,"SRS2"
"SRS2",2005-04-13,"14:15",0,2.7404668818,0.00433632668,2578.333,0.069753366,0.0012,0.08,0.0011,29.9867183369,0.03,0.070953366,2005,"B_Dry",NA,"SRS2"
"SRS2",2005-06-30,"10:30",0,0.4300897302,0.01300898004,1254.167,0.022690854,0.0012,0.05,0.0011,17.62570225,0.02,0.023890854,2006,"A_Wet",NA,"SRS2"
"SRS2",2005-07-18,"11:45",0,0.4598259543,0.00526553954,1347.5,0.028433601,0.0012,0.14,0.0011,NA,0,0.029633601,2006,"A_Wet",NA,"SRS2"
"SRS2",2005-08-23,"09:45",0,0.9472311009,0.00495580192,NA,0.022830921,0.002521206,0.09,0.0011,13.96243875,0.09,0.025352127,2006,"A_Wet",NA,"SRS2"
"SRS2",2005-09-23,"10:00",0,0.7817279337,0.00433632668,NA,0.028713735,0.0012,0.05,0.00247790096,12.8614539131,0,0.029913735,2006,"A_Wet",NA,"SRS2"
"SRS2",2005-10-18,"09:30",0,0.3513580695,0.00898239098,NA,0.023391189,0.002521206,0.07,0.00278763858,12.250914,0.11,0.025912395,2006,"A_Wet",NA,"SRS2"
"SRS2",2005-11-10,"14:50",0,0.2795457186,0.00495580192,NA,0.044681373,0.004482144,0.14,0.00340711382,16.4746808369,0.18,0.049163517,2006,"B_Dry",NA,"SRS2"
"SRS2",2005-12-19,"12:30",0,0.4941423693,0.00743370288,NA,0.037257822,0.0012,0.05,0.0011,20.6183723369,0.1,0.038457822,2006,"B_Dry",NA,"SRS2"
"SRS2",2006-01-17,"11:40",0,0.3090018087,0.0061947524,NA,0.091323684,0.004622211,0.08,0.0011,19.84768175,0.25,0.095945895,2006,"B_Dry",NA,"SRS2"
"SRS2",2006-02-09,"10:00",0,0.3130777584,0.02694717294,NA,0.03781809,0.007703685,0.11,0.0011,19.7576015,0.43,0.045521775,2006,"B_Dry",NA,"SRS2"
"SRS2",2006-03-02,"10:15",0,0.4967336088,0.00867265336,NA,0.03221541,0.003361608,0.09,0.0011,16.2644935869,0.15,0.035577018,2006,"B_Dry",NA,"SRS2"
"SRS2",2006-04-06,"09:45",0,0.7485740748,0.01269924242,NA,0.14146767,0.003221541,0.16,0.0011,26.03319225,0.07,0.144689211,2006,"B_Dry",NA,"SRS2"
"SRS2",2006-05-16,"10:20",0,1.4636301165,0.03747825202,NA,NA,0.08684154,0.42,0.00278763858,17.7358043369,5.78,NA,2007,"A_Wet",NA,"SRS2"
"SRS2",2006-06-15,"10:15",0,0.6100898319,0.01207976718,NA,0.035997219,0.010364958,0.09,0.0011,28.97581375,0.64,0.046362177,2007,"A_Wet",NA,"SRS2"
"SRS2",2006-07-31,"12:00",0,0.4233945276,0.00898239098,NA,0.01960938,0.003221541,0.12,0.0011,12.9465377119,0.11,0.022830921,2007,"A_Wet",NA,"SRS2"
"SRS2",2006-09-01,"11:12",0,0.4127214222,0.00526553954,NA,0.018068643,0.0012,0.08,0.0011,13.1717383369,0.01,0.019268643,2007,"A_Wet",NA,"SRS2"
"SRS2",2006-09-21,"11:00",0,0.8161984224,0.0061947524,NA,0.013586499,0.0012,0.06,0.0011,15.734017,0,0.014786499,2007,"A_Wet",NA,"SRS2"
"SRS2",2006-10-09,"11:00",0,0.5281786503,0.00526553954,NA,0.036697554,0.009664623,0.13,0.0011,13.3418819131,0.56,0.046362177,2007,"A_Wet",NA,"SRS2"
"SRS2",2006-11-13,"11:05",0,0.6003691821,0.01177002956,NA,0.0560268,0.003081474,0.04,0.0011,20.5983505,0.18,0.059108274,2007,"B_Dry",NA,"SRS2"
"SRS2",2006-12-07,"09:40",0,0.8064077391,0.0108408167,NA,0.076056381,0.010925226,0.09,0.0011,23.2507094131,0.7,0.086981607,2007,"B_Dry",NA,"SRS2"
"SRS2",2007-01-18,"11:00",0,1.0282878738,0.01022134146,NA,0.110092662,0.039358827,0.22,0.0011,26.5636688369,2.59,0.149451489,2007,"B_Dry",NA,"SRS2"
"SRS2",2007-02-01,"09:40",0,0.854548767,0.00681422764,NA,0.163178055,0.029133936,0.14,0.00340711382,29.8666113369,1.94,0.192311991,2007,"B_Dry",NA,"SRS2"
"SRS2",2007-03-19,"11:30",0,1.1578218354,0.00991160384,NA,NA,0.009524556,0.16,0.0011,35.4115431631,0.51,NA,2007,"B_Dry",NA,"SRS2"
"SRS2",2007-04-27,"09:20",0,0.572453829,0.0092921286,NA,0.034456482,0.0012,0.15,0.0011,25.8130000869,0,0.035656482,2007,"B_Dry",NA,"SRS2"
"SRS2",2007-05-24,"10:20",0,1.0473930126,0.01207976718,NA,0.043560837,0.002941407,0.21,0.0011,23.9773567631,0,0.046502244,2008,"A_Wet",NA,"SRS2"
"SRS2",2007-06-20,"10:30",0,0.5855921136,0.02911533628,NA,0.02661273,0.00280134,0.2,0.0011,15.4017169631,0,0.02941407,2008,"A_Wet",NA,"SRS2"
"SRS2",2007-07-26,"11:15",0,1.3551202116,0.00402658906,NA,0.057707604,0.006022881,0.07,0.00340711382,16.00425775,0.37,0.063730485,2008,"A_Wet",NA,"SRS2"
"SRS2",2007-08-08,"12:15",0,0.8227115379,0.00526553954,NA,0.023391189,0.0012,0.09,0.0011,15.3336643369,0,0.024591189,2008,"A_Wet",NA,"SRS2"
"SRS2",2007-09-05,"10:45",0,0.6889335462,0.00340711382,NA,0.026192529,0.002661273,0.11,0.0011,14.9733433369,0.09,0.028853802,2008,"A_Wet",NA,"SRS2"
"SRS2",2007-10-08,"12:15",0,0.6841992816,0.01486740576,NA,NA,0.0012,0.06,0.00402658906,7.88502455,0.11,NA,2008,"A_Wet",NA,"SRS2"
"SRS2",2007-11-19,"11:00",0,0.8317318527,0.00557527716,NA,0.028433601,0.003641742,0.05,0.0011,14.1526041631,0.21,0.032075343,2008,"B_Dry",NA,"SRS2"
"SRS2",2007-12-05,"09:10",0,0.8760070314,0.0046460643,NA,0.32635611,0.004762278,0.07,0.0011,16.4446540869,0.27,0.331118388,2008,"B_Dry",NA,"SRS2"
"SRS2",2008-01-10,"10:30",0,1.0306409994,0.00712396526,NA,0.456338286,0.031375008,0.15,0.0011,16.935087,2.09,0.487713294,2008,"B_Dry",NA,"SRS2"
"SRS2",2008-02-28,"10:20",0,2.1252786111,0.0046460643,NA,0.688569372,0.005322546,0.22,0.00278763858,25.6028128369,0.16,0.693891918,2008,"B_Dry",NA,"SRS2"
"SRS2",2008-03-31,"10:45",0,1.0865557458,0.00433632668,NA,0.085160736,0.003641742,0.11,0.00278763858,16.5197209619,0.15,0.088802478,2008,"B_Dry",NA,"SRS2"
"SRS2",2008-04-10,"09:45",0,1.0204161084,0.00247790096,NA,0.075215979,0.0012,0.1,0.0011,14.6030054131,0.02,0.076415979,2008,"B_Dry",NA,"SRS2"
"SRS2",2008-05-20,"11:15",0,1.6863646599,0.00495580192,NA,0.027873333,NA,NA,0.00247790096,28.00294705,NA,NA,2009,"A_Wet",NA,"SRS2"
"SRS2",2008-06-24,"12:30",0,0.542899692,0.01486740576,NA,0.02941407,0.0012,0.08,0.0030973762,13.48201075,0.03,0.03061407,2009,"A_Wet",NA,"SRS2"
"SRS2",2008-07-09,"10:35",0,0.5627051658,0.0092921286,NA,0.030674673,0.0012,0.07,0.0011,19.06698625,0,0.031874673,2009,"A_Wet",NA,"SRS2"
"SRS2",2008-08-06,"09:15",0,0.3441166056,0.01022134146,NA,0.019189179,0.0012,0.09,0.0011,15.2335671631,0,0.020389179,2009,"A_Wet",NA,"SRS2"
"SRS2",2008-09-15,"10:15",0,0.4092617673,0.00712396526,NA,0.01960938,0.0012,0.07,0.00278763858,12.371021,0.03,0.02080938,2009,"A_Wet",NA,"SRS2"
"SRS2",2008-10-06,"12:40",0,0.3199970682,0.00681422764,NA,0.007983819,0.0012,0.06,0.0011,10.83965675,0,0.009183819,2009,"A_Wet",NA,"SRS2"
"SRS2",2008-11-03,"09:35",0,0.4543633413,0.00340711382,NA,0.024371658,0.0012,0.06,0.0011,14.5729786631,0,0.025571658,2009,"B_Dry",NA,"SRS2"
"SRS2",2008-12-02,"09:55",0,NA,0.00433632668,NA,0.031234941,0.0012,0.05,0.0011,15.4437544131,0.01,0.032434941,2009,"B_Dry",NA,"SRS2"
"SRS2",2009-01-05,"11:20",0,0.4641400179,0.00433632668,NA,0.059388408,0.0012,0.07,NA,19.577441,0.07,0.060588408,2009,"B_Dry",NA,"SRS2"
"SRS2",2009-02-02,"09:40",0,1.4548479156,0.00960186622,NA,0.094965426,0.004342077,0.05,0.0011,19.6124762119,0.26,0.099307503,2009,"B_Dry",NA,"SRS2"
"SRS2",2009-03-02,"11:15",0,2.1124064538,0.00743370288,NA,0.486732825,0.00280134,0.13,0.0011,23.9052925631,0.07,0.489534165,2009,"B_Dry",NA,"SRS2"
"SRS2",2009-04-01,"10:00",0,2.7899665596,0.0108408167,NA,0.567131283,0.0012,NA,0.0011,30.2549533,NA,0.568331283,2009,"B_Dry",NA,"SRS2"
"SRS2",2009-06-29,"09:50",0,1.3935125763,0.00650449002,NA,0.017228241,0.0012,NA,0.0011,16.8650285869,NA,0.018428241,2010,"A_Wet",NA,"SRS2"
